year_range,fips_st,fips_cnty,deaths,exp_tot,exp_correction,exp_police,rev_tot,rev_gen_ownsource,rev_int_gov,rev_prop_tax,rev_tax,pop_tot,pop_wht,pop_blk,pop_lat,pop_pct_pov,pop_pct_deep_pov,pop_med_income,pop_pc_income,violent.yr,property.yr,murder.yr,ft_sworn,cbsa,metroname
2007-2011,06,013,24,4647293080,156953e3,421153600,5181947600,3021427400,1186944119.9999998,1103526840,1517404119.9999998,1037817,503705,94782,248089,0.098766801,0.041958532,98127.4,47294.84,563.4166666666666,1622.5972222222222,4.458333333333333,93.72222222222223,36084,"Oakland-Fremont-Hayward, CA Metropolitan Division"
2007-2011,06,015,2,93379440,7587560,5803200,96214080,30626760,62799800,12390080,18044480,28561,18704,937,5003,0.21185899992024881,0.08505463,46609.12,23866.28,183.75,280.625,0.75,22,NA,NA
2007-2011,06,017,5,531409439.99999994,29747600,51903920,510449720,308834400,199033639.99999997,140523e3,202054280,179878,144557,1367,21222,0.084028439,0.034910149,85330.6,42637.4,561.3333333333334,905.0833333333334,1.5,79.33333333333333,40900,"Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area"
2007-2011,06,019,26,3231921120,131307320,333383920,3900525400,1432859680,1279804e3,500542120,824045720,920623,306388,46522,458069,0.2338348404387864,0.096900697,58159.72,25591.12,1053.3214285714287,2596.839285714286,4.803571428571429,115.21428571428572,23420,"Fresno, CA Metropolitan Statistical Area"
2007-2011,06,021,0,129969360,6553400,11064520,126053440,42155040,82824560,16105119.999999998,22941240,28027,15841,261,10270,0.18764983654195422,0.060479477,53616.36,26354.96,96.41666666666667,189.5,0.3333333333333333,16.333333333333336,NA,NA
2007-2011,06,023,7,434367040,21453240,35294120,451104560,183744440,253643240,71216920,107543960,133585,103777,1590,12771,0.18423066517218722,0.080098945,50066.24,30019.16,211.5,444.97058823529414,0.5882352941176471,23.41176470588235,NA,NA
2007-2011,06,025,3,709842960,23209079.999999996,50980120,833401520,365305240,340453160,83552440,138778320,171343,24364,5985,136376,0.23256954489300546,0.08815952,48858.48,20575.32,164.90322580645162,741.6451612903226,0.5806451612903225,35.225806451612904,20940,"El Centro, CA Metropolitan Statistical Area"
2007-2011,06,027,0,107919680,7751240,9525680,115292720,54046640,58767320,18353240,34541440,18457,12307,204,3445,0.11740354363305183,0.047303637467571893,61468.04,34139.68,93.25,142.375,0.25,26,NA,NA
2007-2011,06,029,26,2844318200,136067680,218616960,3675062400,1560149400,1460196720,565473480,765376360,829254,325055,47008,402444,0.21415396967872172,0.088061486,59546.04,25007.079999999998,931.2173913043478,2701.217391304348,5.543478260869565,90.04347826086956,12540,"Bakersfield-Delano, CA Metropolitan Statistical Area"
2007-2011,06,031,1,409987400,26776560,44012560,404736e3,195994400,192543480,82579040,112507680,152335,54952,10988,76401,0.19297946601258273,0.082706544,60559.12,22687.04,345.5,712.4375,1.125,44.75,25260,"Hanford-Corcoran, CA Metropolitan Statistical Area"
2007-2011,06,033,2,202816880,13940080,18817e3,204423920,95141480,106667280,44113e3,59124440,64392,47937,1440,10784,0.21378395870495193,0.070387851,49011,27575.12,357.8333333333333,546.3333333333334,1.5,31.333333333333332,NA,NA
2007-2011,06,035,0,104441480,9526920,6889440,106275440,34000800,63945560,14417480,19434520,35001,23314,3048,6075,0.14640963459246167,0.052612109005713344,65080.159999999996,23980.36,183.25,220.25,0.375,23.5,NA,NA
2007-2011,06,037,218,51859934720,1565983600,5134926800,65432241880,29713203640,14251994560,10183852160,15911217480,9787747,2749159,844048,4644328,0.1625716800857047,0.066514967,69769.84,34662.96,1887.6409090909092,3689.1045454545456,11.413636363636364,442.1090909090909,31084,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division"
2007-2011,06,037,218,51859934720,1565983600,5134926800,65432241880,29713203640,14251994560,10183852160,15911217480,9787747,2749159,844048,4644328,0.1625716800857047,0.066514967,69769.84,34662.96,1887.6409090909092,3689.1045454545456,11.413636363636364,442.1090909090909,31084,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division"
2007-2011,06,039,0,423760080,24409400,28976320,368112600,178535200,182883880,74279720,106860720,149611,58157,4962,79037,0.1980294723634212,0.083854363,59177.76,23333.079999999998,528.6666666666666,976.25,2.3333333333333335,52.333333333333336,31460,"Madera-Chowchilla, CA Metropolitan Statistical Area"
2007-2011,06,041,3,1106981480,36762280,102498400,1241943080,654991559.9999999,268907640,360903240,466242480,250666,184503,7481,37344,0.07228647,0.035077647,111110.2,67710.2,159.75,432.8541666666667,0.29166666666666663,39.5,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division"
2007-2011,06,043,0,62321159.99999999,4116800,713e4,65377760,31962239.999999996,33249360,9332240,23429800,18290,15209,180,1727,0.14357987352213364,0.063678856,60975.76,33739.159999999996,154,283.75,0.25,38,NA,NA
2007-2011,06,045,6,394174920,16298560,26522360,497066400,159919080,179881840,71117720,102881560,87525,60561,949,18964,0.17792923771197283,0.073751425,55213.48,29245.4,313.875,356.4375,1.375,34,NA,NA
2007-2011,06,047,2,910930040,39160440,68402120,1020993679.9999999,429490120,420431920,172255840,232853400,253606,82235,9837,137974,0.2303119939717506,0.088050919,54491.8,22696.96,509.5357142857143,1168.9285714285716,3.2142857142857144,47.714285714285715,32900,"Merced, CA Metropolitan Statistical Area"
2007-2011,06,049,0,61826400,1505360,3423640,59645240,24405680,34480680,7201920,8681240,9587,7570,108,1290,0.19756309834638816,0.10324194952132289,43898.48,25753.56,56.125,74.5,0.125,10,NA,NA
2007-2011,06,051,0,11036e4,2581680,11266640,112696160,73905240,38790920,29778600,52248640,14016,9623,180,3613,0.11187904967602592,0.032901368,74981.56,35698.36,74.625,179.75,0,24,NA,NA
2007-2011,06,053,7,1517391720,74645520,148087e3,1685176119.9999998,954826040,722223120,317601200,543839200,411385,138147,12848,224435,0.15083088581200493,0.053479295,74073.88,31629.92,356.96666666666664,764.0166666666667,2.65,50.6,41500,"Salinas, CA Metropolitan Statistical Area"
2007-2011,06,055,3,609839440,25764720,65498040,641602040,384976600,217809720,148308960,231619600,135377,77582,2710,42603,0.097838694,0.041414287,85114.84,43783.159999999996,271.3,619.25,0.45,39.4,34900,"Napa, CA Metropolitan Statistical Area"
2007-2011,06,057,0,296595600,18875280,28935400,295868960,173193280,119622800,69969480,102421520,98392,85453,522,8185,0.103372539,0.044050332,72015.48,39192.68,181.75,339.625,0.3125,34.25,NA,NA
2007-2011,06,059,47,10214457840,397267480,1311497160,11337055880,6177312960,3152639239.9999995,2368183e3,3680171200,2989948,1339135,49513,994279,0.10855344497383997,0.045894369,93944.88,42675.84,806.0652173913044,2308.108695652174,2.652173913043478,121.78260869565217,42044,"Santa Ana-Anaheim-Irvine, CA Metropolitan Division"
2007-2011,06,061,6,1875336320,52424720,129958200,1724842480,1122300440,393629320,337656960,518766400,343554,262970,4587,43268,0.072059181,0.031684225,92559.8,44122.92,462.5,1551.7,0.75,93.2,40900,"Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area"
2007-2011,06,063,0,88661240,3922120,8139360,87787040,41117159.99999999,45708880,15955080,22803600,20192,17254,274,1617,0.1347614019208528,0.075074169,54747.24,34848.96,264.75,333,1.25,33,NA,NA
2007-2011,06,067,21,5719247040,320386240,551480080,6551978960,2937531480,2201385640,943198559.9999999,1617509320,1408480,690766,144018,298709,0.1489921851800885,0.062328078,70125.72,33703.2,1555.5813953488373,4679.441860465116,7.674418604651163,899.8372093023256,40900,"Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area"
2007-2011,06,069,2,166771320,9213200,13401920,159756639.99999997,86352360,67545280,43292120,52354040,54873,21175,728,30497,0.11318300881065338,0.035389152,81306.8,32612,298.125,586.5,1.125,29.5,41940,"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area"
2007-2011,06,071,79,7583986320,281933840,799246960,9222932760,4559749080,2982942760,1632223160,2387517080,2023452,685741,176209,984022,0.1603387625971462,0.069736911,69257.72,27195.68,1167.8833333333334,2691.4166666666665,6.5,210.26666666666668,40140,"Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area"
2007-2011,06,073,39,11299941440,395357880,1194571360,13503192040,6517234160,3932714560,2626297680,3916202719.9999995,3060849,1500123,154076,967858,0.1301477827880468,0.060311617,79182.68,38384.2,2095.714285714286,4961.214285714286,5.607142857142857,324.2857142857143,41740,"San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area"
2007-2011,06,075,15,8756428640,226674480,427890520,11670062840,4928980160,2484078360,1463111960,2991558280,797983,334808,49260,119029,0.12302391697496463,0.058180307,90454.28,58003.48,2378.5,7320,14.9,419.4,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division"
2007-2011,06,077,15,2718790520,105189200,255178360,3101116e3,1555617200,1043722880,531305280,797620080,680277,248594,50400,260636,0.1665225700422366,0.061773095,66667.36,28342.68,1576.84375,3779.375,6.0625,122,44700,"Stockton, CA Metropolitan Statistical Area"
2007-2011,06,079,0,976676080,33148920,88574440,1039715200,585205600,312589120,267403520.00000003,392962200,267871,191177,5882,54537,0.1321963311849281,0.068759544,72701.2,37452.96,214.25,590.775,0.45,39.6,42020,"San Luis Obispo-Paso Robles, CA Metropolitan Statistical Area"
2007-2011,06,081,6,3155033680,135307560,345120520,3561857840,2150179840,890240640,849396280,1198092960,711622,306965,20507,177003,0.069535746,0.030949814,108664.92,56229.04,270.64473684210526,744.2105263157895,0.7763157894736842,56.94736842105263,41884,"San Francisco-San Mateo-Redwood City, CA Metropolitan Division"
2007-2011,06,083,4,1900737720,78804480,169455920,2318339960,1284570560,517361480,391344e3,600394360,419793,205066,7752,175692,0.14183957267014174,0.062233756,76751.04,37609.2,518.28125,1019.53125,1.4375,80.75,42060,"Santa Barbara-Santa Maria-Goleta, CA Metropolitan Statistical Area"
2007-2011,06,085,22,9207074400,343697e3,688154120,10150971080,5840253680,2764200560,1978773400,2907140320,1762754,632114,45219,468262,0.09245014,0.043029581,110439.36,50465.52,941.6833333333334,2689.266666666667,2.716666666666667,178.73333333333335,41940,"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area"
2007-2011,06,087,0,1067511040,45158320,80427640,1017402640,622422960,348536720,236624240,334766520,259402,156125,2558,81507,0.13659261378082888,0.065265065,81877.2,40889,479.5,1348.875,1.5833333333333333,61.5,42100,"Santa Cruz-Watsonville, CA Metropolitan Statistical Area"
2007-2011,06,089,2,931080040,29338400,61010479.99999999,886730200,327913040,350011080,111938520,173405320,177231,146558,1650,14622,0.1724429076873593,0.073346965,54631.92,29376.84,1096.5833333333333,1500.9166666666667,1.75,96.66666666666667,39820,"Redding, CA Metropolitan Statistical Area"
2007-2011,06,091,0,27529240,626200,4132920,26254520,9295039.999999998,16699079.999999998,5214200,6094600,3277,2968,38,247,0.16630736064059132,0.046504466,62381.92,32409.88,27.75,47.75,0,10,NA,NA
2007-2011,06,093,1,182418880,8903200,16670560.000000002,186184760,68022680,113791080,25162079.999999996,36291080,44687,35688,519,4544,0.18366234297267214,0.073464937,46952.6,27695.4,69.53571428571429,100,0.17857142857142855,15,NA,NA
2007-2011,06,095,5,1774824400,44523440,216587080,1761100080,1018579400,608449400,421457400,635442960,411620,169645,60130,97268,0.10824824931843695,0.04569718,86693.36,36415.08,645.5833333333334,1538.3055555555557,3,62.88888888888889,46700,"Vallejo-Fairfield, CA Metropolitan Statistical Area"
2007-2011,06,097,11,2280630320,120066720,212678600,2264889760,1184553400,625897440,474776160,687727559.9999999,478551,320066,7161,116222,0.10742131100202137,0.044489222197686466,79785.31999999999,41067.56,417.5,823.325,0.8,66,42220,"Santa Rosa-Petaluma, CA Metropolitan Statistical Area"
2007-2011,06,099,12,1861889760,68981200,167386360,2102030640.0000002,949632920,769207960,315746160,533047480,512469,242716,14691,211811,0.18029549256331207,0.075022564,62832.04,27056.8,903.25,2917.464285714286,4.428571428571429,95.28571428571429,33700,"Modesto, CA Metropolitan Statistical Area"
2007-2011,06,101,2,319639760,12145800,33406839.999999996,309835080,146265440,149014520,60416520,96861360,94192,48205,1800,26642,0.15174466073653903,0.054724764728632205,62012.4,27855.36,569.375,1261.875,1.5,85,49700,"Yuba City, CA Metropolitan Statistical Area"
2007-2011,06,103,1,183696080,10305640,17426960,193444960,77264400,111958360,34755960,49003560,62985,45591,418,13491,0.20634383113218197,0.082627836,48053.72,25654.36,293.5,455.5,0.41666666666666663,29,NA,NA
2007-2011,06,105,0,65039240,4472680,3029320,67080280,17555920,49490880,7490840,9260320,13711,11446,53,924,0.17625148986889153,0.054156734,46713.28,27963.24,77.25,100.5,0.5,16,NA,NA
2007-2011,06,107,25,1480514119.9999998,64883e3,108154040,1675917040,680973280,751878960,219103040,376631400,436234,145490,7130,260798,0.23750741011960805,0.093796422,54002,22302.64,563.125,1511.075,3.675,88.3,47300,"Visalia-Porterville, CA Metropolitan Statistical Area"
2007-2011,06,109,0,198815400,8159200,16222920,193975680,120929760,70528720,37224800,49779800,55736,45448,1172,5861,0.13291679602607887,0.052429369760943804,58725.159999999996,32344.16,304.625,626.5,0.5,37,NA,NA
2007-2011,06,111,8,3487157760,173640920,387093279.99999994,4044286040,2081719440,1155709760,823233520,1112804520,815745,402322,14435,323735,0.099413198,0.038679198,95142.72,40597.6,598.375,1528.34375,2.59375,165.125,37100,"Oxnard-Thousand Oaks-Ventura, CA Metropolitan Statistical Area"
2007-2011,06,113,6,856229920,28126920,67608520,802578840,504733320,261860720,173142440,309745800,198889,99980,5006,59340,0.1864030389641605,0.090045511,71820.8,35502.44,308.0833333333333,1061.875,0.75,55.333333333333336,40900,"Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area"
2007-2011,06,115,0,234882040,19961520,18939760,237600120,94719880,113422800,38784720,51286400,71817,42295,1879,17687,0.20265899083745387,0.0651638,57805.08,24857.04,290.1666666666667,545.3333333333334,0.9166666666666666,31,49700,"Yuba City, CA Metropolitan Statistical Area"
2007-2011,08,001,8,1130108720,41005560,112618040,1110051720,772036400,199808639.99999997,188902840,507613839.99999994,434295,233495,13637,162203,0.14003534235285078,0.056019259,69550.36,30236.16,500.28125,1787.65625,1.34375,120.625,19740,"Denver-Aurora-Broomfield, CO Metropolitan Statistical Area"
2007-2011,08,003,0,36529159.99999999,1339200,4786400,33105519.999999996,19810240,12097440,4917840,15847200,15395,7618,57,6962,0.21734257897317363,0.11746165160748057,47490.76,25331.96,81.58333333333333,197.83333333333334,0.3333333333333333,15.666666666666666,NA,NA
2007-2011,08,005,5,1319083480,33911520,180684120,1266384720,928390480,170317720,211937080,641845080,563508,360633,55860,101797,0.11886190518863697,0.053203692,74321.88,40277.68,637.475,1694.175,2.3,131.6,19740,"Denver-Aurora-Broomfield, CO Metropolitan Statistical Area"
2007-2011,08,007,0,31331079.999999996,1903400,3339320,27924800,19097240,8715960,5544040,15307800,12152,9755,31,2105,0.076878421,0.016254768618344666,74610.8,36407.64,24.125,89.125,0.125,12,NA,NA
2007-2011,08,011,0,35683480,19001760,1894720,34013200,30450680,3562520,3090080,4617760,6164,3643,373,1805,0.20783795684720388,0.083443417,44227.08,19083.6,14.857142857142856,37.42857142857143,0.14285714285714285,6.714285714285714,NA,NA
2007-2011,08,013,3,921794920,12846400,110097120,919783640,659851120,110580720,191086480,465735320,293205,232983,2421,38543,0.1306822982678496,0.061019574707787634,82433.96,46772.8,304.88461538461536,986.7692307692307,0.6923076923076923,84.65384615384615,14500,"Boulder, CO Metropolitan Statistical Area"
2007-2011,08,014,1,147119800,6399640,15255720,209932e3,179978560,13203520,37213640,112135680,54592,43423,529,6013,0.057184858507901504,0.027453142,94898.44,45610.92,230,1197.75,1.5,105,19740,"Denver-Aurora-Broomfield, CO Metropolitan Statistical Area"
2007-2011,08,015,0,32485520,732840,3587320,34066520,21347840,10711120,3529040,13023720,17707,15336,489,1620,0.096872896,0.039226486,54168.159999999996,33225.8,25.916666666666668,91.33333333333333,0.083333333,12.333333333333334,NA,NA
2007-2011,08,017,0,2463880,128960.00000000001,403e3,3506720,1731040,1402440,729120,1435920,2247,1936,3,285,0.089708561,0.057832422586520944,58513.12,28367.48,2,3,0.25,5,NA,NA
2007-2011,08,019,0,29541760,2173720,3416200,30573440,21087440,8081080,9436400,13752840,9083,8381,17,404,0.061017704,0.02939539,77817.44,43827.8,33,54.333333333333336,0,14.666666666666666,19740,"Denver-Aurora-Broomfield, CO Metropolitan Statistical Area"
2007-2011,08,025,0,5999120,17360,587760,5996640,2565560,3104960,1656640,2296480,5866,3539,525,1612,0.18434203220433093,0.10632981676846197,50388.64,22005.04,14.5,0,0,7,NA,NA
2007-2011,08,029,1,63170560,1604560,5852800,56473320,35037440,11607640,5685400,20287640,30666,25487,375,4213,0.1411939391894172,0.056322343,51901.44,29133.8,46.27777777777778,127.94444444444444,0.055555556,11.666666666666666,NA,NA
2007-2011,08,031,15,2915946800,212511200,203574520,3070319360,2186681720,280216440,269227560,1083792240,590507,307312,59945,188660,0.1879036253562606,0.081747891,58898.76,39743.24,3063.25,10523.5,18.75,775.5,19740,"Denver-Aurora-Broomfield, CO Metropolitan Statistical Area"
2007-2011,08,033,0,6443040,35960,1035400.0000000001,3527800,1302e3,1940600,590240,999439.9999999999,2043,1899,0,64,0.12444444444444444,0.085925926,54655.48,28183.96,8.25,19.75,0,5,NA,NA
2007-2011,08,035,1,429382240,0,70412160,470700279.99999994,404308200,52762e3,126125360,314077120,280643,239532,3141,20880,0.034538962222674975,0.018139835794274604,125479.31999999999,53891.64,243.625,893.125,0.3125,110.75,19740,"Denver-Aurora-Broomfield, CO Metropolitan Statistical Area"
2007-2011,08,037,0,266498320,3462080,24477600,274798880,213017120,42404280,32330520,129604800,51457,34866,137,15158,0.10300244498777505,0.05398533,87933.36,47335.76,56.4,226.2,0.1,22.2,NA,NA
