year,race,sex,age,pop
2014,amind,Male,85+,9563
2014,asian,Female,0,116023
2014,asian,Female,1-4,469687
2014,asian,Female,10-14,595857
2014,asian,Female,15-19,596776
2014,asian,Female,20-24,715732
2014,asian,Female,25-29,803186
2014,asian,Female,30-34,846261
2014,asian,Female,35-39,802860
2014,asian,Female,40-44,793227
2014,asian,Female,45-49,683978
2014,asian,Female,5-9,619544
2014,asian,Female,50-54,636623
2014,asian,Female,55-59,579568
2014,asian,Female,60-64,490499
2014,asian,Female,65-69,364077
2014,asian,Female,70-74,254438
2014,asian,Female,75-79,183895
2014,asian,Female,80-84,131361
2014,asian,Female,85+,125721
2014,asian,Male,0,123442
2014,asian,Male,1-4,490315
2014,asian,Male,10-14,603861
2014,asian,Male,15-19,616074
2014,asian,Male,20-24,741188
2014,asian,Male,25-29,766194
2014,asian,Male,30-34,757648
2014,asian,Male,35-39,715514
2014,asian,Male,40-44,703853
2014,asian,Male,45-49,607131
2014,asian,Male,5-9,634077
2014,asian,Male,50-54,557494
2014,asian,Male,55-59,488816
2014,asian,Male,60-64,398283
2014,asian,Male,65-69,297365
2014,asian,Male,70-74,209438
2014,asian,Male,75-79,143497
2014,asian,Male,80-84,88361
2014,asian,Male,85+,72580
2014,black,Female,0,329989
2014,black,Female,1-4,1326566
2014,black,Female,10-14,1663461
2014,black,Female,15-19,1731916
2014,black,Female,20-24,1906510
2014,black,Female,25-29,1638977
2014,black,Female,30-34,1597032
2014,black,Female,35-39,1453648
2014,black,Female,40-44,1507072
2014,black,Female,45-49,1510929
2014,black,Female,5-9,1673079
2014,black,Female,50-54,1538569
2014,black,Female,55-59,1385978
2014,black,Female,60-64,1114504
2014,black,Female,65-69,803175
2014,black,Female,70-74,577168
2014,black,Female,75-79,423861
2014,black,Female,80-84,299513
2014,black,Female,85+,317375
2014,black,Male,0,341692
2014,black,Male,1-4,1374321
2014,black,Male,10-14,1719611
2014,black,Male,15-19,1792860
2014,black,Male,20-24,1937589
2014,black,Male,25-29,1568649
2014,black,Male,30-34,1460564
2014,black,Male,35-39,1298886
2014,black,Male,40-44,1338850
2014,black,Male,45-49,1344439
2014,black,Male,5-9,1727980
2014,black,Male,50-54,1354851
2014,black,Male,55-59,1187394
2014,black,Male,60-64,905609
2014,black,Male,65-69,623564
2014,black,Male,70-74,414502
2014,black,Male,75-79,274772
2014,black,Male,80-84,165089
2014,black,Male,85+,130104
2014,latino,Female,0,432189
2014,latino,Female,1-4,1772158
2014,latino,Female,10-14,2083255
2014,latino,Female,15-19,1992406
2014,latino,Female,20-24,1972413
2014,latino,Female,25-29,1835382
2014,latino,Female,30-34,1865550
2014,latino,Female,35-39,1776546
2014,latino,Female,40-44,1673067
2014,latino,Female,45-49,1469871
2014,latino,Female,5-9,2216591
2014,latino,Female,50-54,1273265
2014,latino,Female,55-59,1028703
2014,latino,Female,60-64,784971
2014,latino,Female,65-69,589160
2014,latino,Female,70-74,423185
2014,latino,Female,75-79,314801
2014,latino,Female,80-84,226499
2014,latino,Female,85+,214466
2014,latino,Male,0,448488
2014,latino,Male,1-4,1839382
2014,latino,Male,10-14,2155422
2014,latino,Male,15-19,2097175
2014,latino,Male,20-24,2169826
2014,latino,Male,25-29,2070287
2014,latino,Male,30-34,2043341
2014,latino,Male,35-39,1876978
2014,latino,Male,40-44,1733560
2014,latino,Male,45-49,1521079
2014,latino,Male,5-9,2306813
2014,latino,Male,50-54,1272451
2014,latino,Male,55-59,973778
2014,latino,Male,60-64,704339
2014,latino,Male,65-69,499096
2014,latino,Male,70-74,330078
2014,latino,Male,75-79,229317
2014,latino,Male,80-84,150483
2014,latino,Male,85+,119968
2014,white,Female,0,1005791
2014,white,Female,1-4,4065446
2014,white,Female,10-14,5580857
2014,white,Female,15-19,5827430
2014,white,Female,20-24,6351115
2014,white,Female,25-29,6196683
2014,white,Female,30-34,6139561
2014,white,Female,35-39,5665979
2014,white,Female,40-44,6392814
2014,white,Female,45-49,6923408
2014,white,Female,5-9,5362913
2014,white,Female,50-54,7910977
2014,white,Female,55-59,7801842
2014,white,Female,60-64,6972924
2014,white,Female,65-69,5876416
2014,white,Female,70-74,4430254
2014,white,Female,75-79,3340111
2014,white,Female,80-84,2720317
2014,white,Female,85+,3303916
2014,white,Male,0,1057253
2014,white,Male,1-4,4271563
2014,white,Male,10-14,5876717
2014,white,Male,15-19,6154458
2014,white,Male,20-24,6631107
2014,white,Male,25-29,6353150
2014,white,Male,30-34,6242285
2014,white,Male,35-39,5740712
2014,white,Male,40-44,6439823
2014,white,Male,45-49,6894262
2014,white,Male,5-9,5635698
2014,white,Male,50-54,7756074
2014,white,Male,55-59,7517981
2014,white,Male,60-64,6579399
2014,white,Male,65-69,5429174
2014,white,Male,70-74,3890117
2014,white,Male,75-79,2720497
2014,white,Male,80-84,1949969
2014,white,Male,85+,1702925
2015,amind,Female,0,37833
2015,amind,Female,1-4,151212
2015,amind,Female,10-14,185706
2015,amind,Female,15-19,183109
2015,amind,Female,20-24,192404
2015,amind,Female,25-29,170643
2015,amind,Female,30-34,163882
2015,amind,Female,35-39,147962
2015,amind,Female,40-44,142902
2015,amind,Female,45-49,136660
2015,amind,Female,5-9,193143
2015,amind,Female,50-54,140206
2015,amind,Female,55-59,123006
2015,amind,Female,60-64,94533
2015,amind,Female,65-69,68887
2015,amind,Female,70-74,45594
2015,amind,Female,75-79,30606
2015,amind,Female,80-84,19592
2015,amind,Female,85+,18664
2015,amind,Male,0,39152
2015,amind,Male,1-4,155572
2015,amind,Male,10-14,190501
2015,amind,Male,15-19,189097
2015,amind,Male,20-24,205007
2015,amind,Male,25-29,186676
2015,amind,Male,30-34,174722
2015,amind,Male,35-39,154785
2015,amind,Male,40-44,146626
2015,amind,Male,45-49,138085
2015,amind,Male,5-9,198951
2015,amind,Male,50-54,135465
2015,amind,Male,55-59,114756
2015,amind,Male,60-64,86055
2015,amind,Male,65-69,62474
2015,amind,Male,70-74,39249
2015,amind,Male,75-79,23971
2015,amind,Male,80-84,13361
2015,amind,Male,85+,10399
2015,asian,Female,0,116397
2015,asian,Female,1-4,478337
2015,asian,Female,10-14,616679
2015,asian,Female,15-19,608094
2015,asian,Female,20-24,723737
2015,asian,Female,25-29,833208
2015,asian,Female,30-34,874778
2015,asian,Female,35-39,821540
2015,asian,Female,40-44,814177
2015,asian,Female,45-49,703013
2015,asian,Female,5-9,624730
2015,asian,Female,50-54,659798
2015,asian,Female,55-59,596494
2015,asian,Female,60-64,511214
2015,asian,Female,65-69,396597
2015,asian,Female,70-74,271608
2015,asian,Female,75-79,194713
2015,asian,Female,80-84,137250
2015,asian,Female,85+,136890
2015,asian,Male,0,123373
2015,asian,Male,1-4,503047
2015,asian,Male,10-14,622967
2015,asian,Male,15-19,624448
2015,asian,Male,20-24,751813
2015,asian,Male,25-29,799935
2015,asian,Male,30-34,790300
2015,asian,Male,35-39,729829
2015,asian,Male,40-44,722375
2015,asian,Male,45-49,623980
2015,asian,Male,5-9,642672
2015,asian,Male,50-54,577581
2015,asian,Male,55-59,504730
2015,asian,Male,60-64,414682
2015,asian,Male,65-69,321367
2015,asian,Male,70-74,221974
2015,asian,Male,75-79,153757
2015,asian,Male,80-84,94465
2015,asian,Male,85+,78941
2015,black,Female,0,333265
2015,black,Female,1-4,1326478
2015,black,Female,10-14,1657954
2015,black,Female,15-19,1708159
2015,black,Female,20-24,1918995
2015,black,Female,25-29,1698765
2015,black,Female,30-34,1607431
2015,black,Female,35-39,1484777
2015,black,Female,40-44,1501414
2015,black,Female,45-49,1484778
2015,black,Female,5-9,1688736
2015,black,Female,50-54,1545276
2015,black,Female,55-59,1421402
2015,black,Female,60-64,1156381
2015,black,Female,65-69,858014
2015,black,Female,70-74,602176
2015,black,Female,75-79,435174
2015,black,Female,80-84,305820
2015,black,Female,85+,327670
2015,black,Male,0,345096
2015,black,Male,1-4,1374984
2015,black,Male,10-14,1711910
2015,black,Male,15-19,1767609
2015,black,Male,20-24,1967400
2015,black,Male,25-29,1642845
2015,black,Male,30-34,1479195
2015,black,Male,35-39,1331485
2015,black,Male,40-44,1329996
2015,black,Male,45-49,1320633
2015,black,Male,5-9,1742982
2015,black,Male,50-54,1360838
2015,black,Male,55-59,1221928
2015,black,Male,60-64,939799
2015,black,Male,65-69,666072
2015,black,Male,70-74,432996
2015,black,Male,75-79,285026
2015,black,Male,80-84,171048
2015,black,Male,85+,135866
2015,latino,Female,0,433488
2015,latino,Female,1-4,1775048
2015,latino,Female,10-14,2120185
2015,latino,Female,15-19,2013922
2015,latino,Female,20-24,2023387
2015,latino,Female,25-29,1859465
2015,latino,Female,30-34,1886313
2015,latino,Female,35-39,1796834
2015,latino,Female,40-44,1712312
2015,latino,Female,45-49,1500467
2015,latino,Female,5-9,2237032
2015,latino,Female,50-54,1325156
2015,latino,Female,55-59,1074451
2015,latino,Female,60-64,828698
2015,latino,Female,65-69,626109
2015,latino,Female,70-74,445971
2015,latino,Female,75-79,329752
2015,latino,Female,80-84,233623
2015,latino,Female,85+,231129
2015,latino,Male,0,452336
2015,latino,Male,1-4,1841677
2015,latino,Male,10-14,2192584
2015,latino,Male,15-19,2110533
2015,latino,Male,20-24,2204209
2015,latino,Male,25-29,2094671
2015,latino,Male,30-34,2070923
2015,latino,Male,35-39,1907454
2015,latino,Male,40-44,1767646
2015,latino,Male,45-49,1556256
2015,latino,Male,5-9,2328662
2015,latino,Male,50-54,1327509
2015,latino,Male,55-59,1025042
2015,latino,Male,60-64,744594
2015,latino,Male,65-69,533955
2015,latino,Male,70-74,348406
2015,latino,Male,75-79,240976
2015,latino,Male,80-84,155844
2015,latino,Male,85+,130467
2015,white,Female,0,1009269
2015,white,Female,1-4,4050734
2015,white,Female,10-14,5540384
2015,white,Female,15-19,5768784
2015,white,Female,20-24,6294150
2015,white,Female,25-29,6251468
2015,white,Female,30-34,6186739
2015,white,Female,35-39,5724634
2015,white,Female,40-44,6191859
2015,white,Female,45-49,6704302
2015,white,Female,5-9,5296835
2015,white,Female,50-54,7811421
2015,white,Female,55-59,7841466
2015,white,Female,60-64,7092902
2015,white,Female,65-69,6122447
2015,white,Female,70-74,4608632
2015,white,Female,75-79,3420256
2015,white,Female,80-84,2681371
2015,white,Female,85+,3335648
2015,white,Male,0,1064516
2015,white,Male,1-4,4259004
2015,white,Male,10-14,5830626
2015,white,Male,15-19,6086619
2015,white,Male,20-24,6601912
2015,white,Male,25-29,6429701
2015,white,Male,30-34,6289662
2015,white,Male,35-39,5805376
2015,white,Male,40-44,6240340
2015,white,Male,45-49,6691305
2015,white,Male,5-9,5561640
2015,white,Male,50-54,7661346
2015,white,Male,55-59,7563661
2015,white,Male,60-64,6680812
2015,white,Male,65-69,5658562
2015,white,Male,70-74,4053990
2015,white,Male,75-79,2805912
2015,white,Male,80-84,1945114
2015,white,Male,85+,1748729
2016,amind,Female,0,37786
2016,amind,Female,1-4,150906
2016,amind,Female,10-14,186608
2016,amind,Female,15-19,184139
2016,amind,Female,20-24,191888
2016,amind,Female,25-29,175104
2016,amind,Female,30-34,164694
2016,amind,Female,35-39,151618
2016,amind,Female,40-44,142613
2016,amind,Female,45-49,136857
2016,amind,Female,5-9,192966
2016,amind,Female,50-54,140280
2016,amind,Female,55-59,127339
2016,amind,Female,60-64,99253
2016,amind,Female,65-69,73824
2016,amind,Female,70-74,48241
2016,amind,Female,75-79,32191
2016,amind,Female,80-84,20580
2016,amind,Female,85+,20024
2016,amind,Male,0,38820
2016,amind,Male,1-4,155729
2016,amind,Male,10-14,190885
2016,amind,Male,15-19,190206
2016,amind,Male,20-24,202873
2016,amind,Male,25-29,191733
2016,amind,Male,30-34,175767
2016,amind,Male,35-39,159461
2016,amind,Male,40-44,146473
2016,amind,Male,45-49,138881
2016,amind,Male,5-9,198848
2016,amind,Male,50-54,136161
2016,amind,Male,55-59,118984
2016,amind,Male,60-64,90320
2016,amind,Male,65-69,67012
2016,amind,Male,70-74,41407
2016,amind,Male,75-79,25617
2016,amind,Male,80-84,14187
2016,amind,Male,85+,11363
2016,asian,Female,0,121514
2016,asian,Female,1-4,486351
2016,asian,Female,10-14,632697
2016,asian,Female,15-19,624588
2016,asian,Female,20-24,730697
2016,asian,Female,25-29,865198
2016,asian,Female,30-34,898858
2016,asian,Female,35-39,847282
2016,asian,Female,40-44,829967
2016,asian,Female,45-49,734572
2016,asian,Female,5-9,631024
2016,asian,Female,50-54,672817
2016,asian,Female,55-59,615042
2016,asian,Female,60-64,532081
2016,asian,Female,65-69,432186
2016,asian,Female,70-74,289732
2016,asian,Female,75-79,207377
2016,asian,Female,80-84,143260
2016,asian,Female,85+,149210
2016,asian,Male,0,129466
2016,asian,Male,1-4,512913
2016,asian,Male,10-14,638571
2016,asian,Male,15-19,638664
2016,asian,Male,20-24,758545
2016,asian,Male,25-29,836812
2016,asian,Male,30-34,819517
2016,asian,Male,35-39,750917
2016,asian,Male,40-44,737316
2016,asian,Male,45-49,650336
2016,asian,Male,5-9,652571
2016,asian,Male,50-54,590648
2016,asian,Male,55-59,522626
2016,asian,Male,60-64,431545
2016,asian,Male,65-69,347981
2016,asian,Male,70-74,234720
2016,asian,Male,75-79,165116
2016,asian,Male,80-84,100805
2016,asian,Male,85+,86319
2016,black,Female,0,335189
2016,black,Female,1-4,1331685
2016,black,Female,10-14,1647200
2016,black,Female,15-19,1708837
2016,black,Female,20-24,1893222
2016,black,Female,25-29,1770770
2016,black,Female,30-34,1611366
2016,black,Female,35-39,1528814
2016,black,Female,40-44,1483865
2016,black,Female,45-49,1480607
2016,black,Female,5-9,1698737
2016,black,Female,50-54,1541059
2016,black,Female,55-59,1456235
2016,black,Female,60-64,1197744
2016,black,Female,65-69,917980
2016,black,Female,70-74,625660
2016,black,Female,75-79,449456
2016,black,Female,80-84,313795
2016,black,Female,85+,338491
2016,black,Male,0,347494
2016,black,Male,1-4,1380349
2016,black,Male,10-14,1699412
2016,black,Male,15-19,1767593
2016,black,Male,20-24,1955378
2016,black,Male,25-29,1729883
2016,black,Male,30-34,1492854
2016,black,Male,35-39,1377769
2016,black,Male,40-44,1312495
2016,black,Male,45-49,1316329
2016,black,Male,5-9,1752740
2016,black,Male,50-54,1357050
2016,black,Male,55-59,1253916
2016,black,Male,60-64,976491
2016,black,Male,65-69,713094
2016,black,Male,70-74,451303
2016,black,Male,75-79,296013
2016,black,Male,80-84,177644
2016,black,Male,85+,142436
2016,latino,Female,0,441470
2016,latino,Female,1-4,1770346
2016,latino,Female,10-14,2152020
2016,latino,Female,15-19,2051307
2016,latino,Female,20-24,2052306
2016,latino,Female,25-29,1901367
2016,latino,Female,30-34,1892132
2016,latino,Female,35-39,1833038
2016,latino,Female,40-44,1742793
2016,latino,Female,45-49,1545090
2016,latino,Female,5-9,2258209
2016,latino,Female,50-54,1366951
2016,latino,Female,55-59,1125384
2016,latino,Female,60-64,876161
2016,latino,Female,65-69,667582
2016,latino,Female,70-74,470720
2016,latino,Female,75-79,343702
2016,latino,Female,80-84,242549
2016,latino,Female,85+,249399
2016,latino,Male,0,458757
2016,latino,Male,1-4,1839700
2016,latino,Male,10-14,2226689
2016,latino,Male,15-19,2146860
2016,latino,Male,20-24,2218800
2016,latino,Male,25-29,2131655
2016,latino,Male,30-34,2082823
2016,latino,Male,35-39,1960767
2016,latino,Male,40-44,1798594
2016,latino,Male,45-49,1602033
2016,latino,Male,5-9,2347816
2016,latino,Male,50-54,1375059
2016,latino,Male,55-59,1083095
2016,latino,Male,60-64,791648
2016,latino,Male,65-69,570341
2016,latino,Male,70-74,370711
2016,latino,Male,75-79,252142
2016,latino,Male,80-84,162276
2016,latino,Male,85+,141806
2016,white,Female,0,1010498
2016,white,Female,1-4,4044651
2016,white,Female,10-14,5477052
2016,white,Female,15-19,5735599
2016,white,Female,20-24,6173010
2016,white,Female,25-29,6314506
2016,white,Female,30-34,6205802
2016,white,Female,35-39,5823792
2016,white,Female,40-44,5967419
2016,white,Female,45-49,6602371
2016,white,Female,5-9,5241711
2016,white,Female,50-54,7631165
2016,white,Female,55-59,7869070
2016,white,Female,60-64,7237166
2016,white,Female,65-69,6375277
2016,white,Female,70-74,4752140
2016,white,Female,75-79,3479171
2016,white,Female,80-84,2665709
2016,white,Female,85+,3350975
2016,white,Male,0,1063300
2016,white,Male,1-4,4258806
2016,white,Male,10-14,5759216
2016,white,Male,15-19,6046641
2016,white,Male,20-24,6510068
2016,white,Male,25-29,6509140
2016,white,Male,30-34,6310510
2016,white,Male,35-39,5909925
2016,white,Male,40-44,6018470
2016,white,Male,45-49,6605625
2016,white,Male,5-9,5501322
2016,white,Male,50-54,7485904
2016,white,Male,55-59,7599529
2016,white,Male,60-64,6810754
2016,white,Male,65-69,5888730
2016,white,Male,70-74,4193479
2016,white,Male,75-79,2869646
2016,white,Male,80-84,1956597
2016,white,Male,85+,1788561
2017,amind,Female,0,37735
2017,amind,Female,1-4,151424
2017,amind,Female,10-14,188094
2017,amind,Female,15-19,185284
2017,amind,Female,20-24,189738
2017,amind,Female,25-29,180702
2017,amind,Female,30-34,165692
2017,amind,Female,35-39,155346
2017,amind,Female,40-44,141770
2017,amind,Female,45-49,138659
2017,amind,Female,5-9,191724
2017,amind,Female,50-54,139104
2017,amind,Female,55-59,130491
2017,amind,Female,60-64,104459
2017,amind,Female,65-69,78973
2017,amind,Female,70-74,50844
2017,amind,Female,75-79,33885
2017,amind,Female,80-84,21707
2017,amind,Female,85+,21247
2017,amind,Male,0,38773
2017,amind,Male,1-4,156183
2017,amind,Male,10-14,192978
2017,amind,Male,15-19,190612
2017,amind,Male,20-24,198977
2017,amind,Male,25-29,197225
2017,amind,Male,30-34,178311
2017,amind,Male,35-39,163042
2017,amind,Male,40-44,146424
2017,amind,Male,45-49,140733
2017,amind,Male,5-9,197511
2017,amind,Male,50-54,136188
2017,amind,Male,55-59,122155
2017,amind,Male,60-64,94672
2017,amind,Male,65-69,71304
2017,amind,Male,70-74,43646
2017,amind,Male,75-79,27266
2017,amind,Male,80-84,15232
2017,amind,Male,85+,12124
2017,asian,Female,0,119846
2017,asian,Female,1-4,502519
2017,asian,Female,10-14,643356
2017,asian,Female,15-19,642230
2017,asian,Female,20-24,739398
2017,asian,Female,25-29,899024
2017,asian,Female,30-34,922922
2017,asian,Female,35-39,875261
2017,asian,Female,40-44,843477
2017,asian,Female,45-49,768247
2017,asian,Female,5-9,635060
2017,asian,Female,50-54,688957
2017,asian,Female,55-59,628380
2017,asian,Female,60-64,556648
2017,asian,Female,65-69,462451
2017,asian,Female,70-74,308486
2017,asian,Female,75-79,219704
2017,asian,Female,80-84,150633
2017,asian,Female,85+,160597
2017,asian,Male,0,126331
2017,asian,Male,1-4,530801
2017,asian,Male,10-14,651345
2017,asian,Male,15-19,654938
2017,asian,Male,20-24,764849
2017,asian,Male,25-29,873195
2017,asian,Male,30-34,852077
2017,asian,Male,35-39,775256
2017,asian,Male,40-44,748533
2017,asian,Male,45-49,678727
2017,asian,Male,5-9,659389
2017,asian,Male,50-54,606028
2017,asian,Male,55-59,534636
2017,asian,Male,60-64,453575
2017,asian,Male,65-69,368482
2017,asian,Male,70-74,248931
2017,asian,Male,75-79,174942
2017,asian,Male,80-84,108356
2017,asian,Male,85+,93199
2017,black,Female,0,333873
2017,black,Female,1-4,1338769
2017,black,Female,10-14,1652033
2017,black,Female,15-19,1715904
2017,black,Female,20-24,1848086
2017,black,Female,25-29,1847420
2017,black,Female,30-34,1627996
2017,black,Female,35-39,1568468
2017,black,Female,40-44,1457396
2017,black,Female,45-49,1494234
2017,black,Female,5-9,1701896
2017,black,Female,50-54,1529862
2017,black,Female,55-59,1477603
2017,black,Female,60-64,1239417
2017,black,Female,65-69,982600
2017,black,Female,70-74,646450
2017,black,Female,75-79,463626
2017,black,Female,80-84,324502
2017,black,Female,85+,347070
2017,black,Male,0,344559
2017,black,Male,1-4,1386851
2017,black,Male,10-14,1701787
2017,black,Male,15-19,1775193
2017,black,Male,20-24,1915976
2017,black,Male,25-29,1823801
2017,black,Male,30-34,1522349
2017,black,Male,35-39,1418105
2017,black,Male,40-44,1291818
2017,black,Male,45-49,1322970
2017,black,Male,5-9,1757895
2017,black,Male,50-54,1347867
2017,black,Male,55-59,1273084
2017,black,Male,60-64,1014024
2017,black,Male,65-69,761158
2017,black,Male,70-74,468171
2017,black,Male,75-79,305705
2017,black,Male,80-84,185771
2017,black,Male,85+,147678
2017,latino,Female,0,444607
2017,latino,Female,1-4,1765928
2017,latino,Female,10-14,2191889
2017,latino,Female,15-19,2093444
2017,latino,Female,20-24,2070736
2017,latino,Female,25-29,1956304
2017,latino,Female,30-34,1903292
2017,latino,Female,35-39,1865895
2017,latino,Female,40-44,1765816
2017,latino,Female,45-49,1598254
2017,latino,Female,5-9,2276666
2017,latino,Female,50-54,1405667
2017,latino,Female,55-59,1172206
2017,latino,Female,60-64,925018
2017,latino,Female,65-69,707363
2017,latino,Female,70-74,498489
2017,latino,Female,75-79,358666
2017,latino,Female,80-84,252385
2017,latino,Female,85+,266463
2017,latino,Male,0,462526
2017,latino,Male,1-4,1834760
2017,latino,Male,10-14,2271270
2017,latino,Male,15-19,2188295
2017,latino,Male,20-24,2225575
2017,latino,Male,25-29,2176615
2017,latino,Male,30-34,2108681
2017,latino,Male,35-39,2004788
2017,latino,Male,40-44,1827795
2017,latino,Male,45-49,1648598
2017,latino,Male,5-9,2366595
2017,latino,Male,50-54,1422191
2017,latino,Male,55-59,1133704
2017,latino,Male,60-64,838056
2017,latino,Male,65-69,608210
2017,latino,Male,70-74,394927
2017,latino,Male,75-79,263409
2017,latino,Male,80-84,169585
2017,latino,Male,85+,152573
2017,white,Female,0,997552
2017,white,Female,1-4,4042218
2017,white,Female,10-14,5426686
2017,white,Female,15-19,5701655
2017,white,Female,20-24,6038800
2017,white,Female,25-29,6384175
2017,white,Female,30-34,6221063
2017,white,Female,35-39,5953237
2017,white,Female,40-44,5728772
2017,white,Female,45-49,6583209
2017,white,Female,5-9,5192851
2017,white,Female,50-54,7351729
2017,white,Female,55-59,7892195
2017,white,Female,60-64,7348687
2017,white,Female,65-69,6657966
2017,white,Female,70-74,4855934
2017,white,Female,75-79,3571795
2017,white,Female,80-84,2664575
2017,white,Female,85+,3358652
2017,white,Male,0,1049575
2017,white,Male,1-4,4254747
2017,white,Male,10-14,5707764
2017,white,Male,15-19,6003829
2017,white,Male,20-24,6391878
2017,white,Male,25-29,6592967
2017,white,Male,30-34,6339116
2017,white,Male,35-39,6039891
2017,white,Male,40-44,5780643
2017,white,Male,45-49,6594003
2017,white,Male,5-9,5449917
2017,white,Male,50-54,7223836
2017,white,Male,55-59,7622860
2017,white,Male,60-64,6916332
2017,white,Male,65-69,6131046
2017,white,Male,70-74,4300574
2017,white,Male,75-79,2955757
2017,white,Male,80-84,1976947
2017,white,Male,85+,1822274
2018,amind,Female,0,37522
2018,amind,Female,1-4,151110
2018,amind,Female,10-14,190835
2018,amind,Female,15-19,185731
2018,amind,Female,20-24,187252
2018,amind,Female,25-29,186706
2018,amind,Female,30-34,166836
2018,amind,Female,35-39,158070
2018,amind,Female,40-44,143112
2018,amind,Female,45-49,139975
2018,amind,Female,5-9,190700
2018,amind,Female,50-54,137449
2018,amind,Female,55-59,132903
2018,amind,Female,60-64,109705
2018,amind,Female,65-69,81793
2018,amind,Female,70-74,55792
2018,amind,Female,75-79,35908
2018,amind,Female,80-84,22743
2018,amind,Female,85+,22588
2018,amind,Male,0,38829
2018,amind,Male,1-4,155716
2018,amind,Male,10-14,195985
2018,amind,Male,15-19,191079
2018,amind,Male,20-24,194690
2018,amind,Male,25-29,202865
2018,amind,Male,30-34,180171
2018,amind,Male,35-39,166639
2018,amind,Male,40-44,148008
2018,amind,Male,45-49,142671
2018,amind,Male,5-9,196331
2018,amind,Male,50-54,135182
2018,amind,Male,55-59,124564
2018,amind,Male,60-64,99968
2018,amind,Male,65-69,72855
2018,amind,Male,70-74,48398
2018,amind,Male,75-79,29146
2018,amind,Male,80-84,16250
2018,amind,Male,85+,12970
2018,asian,Female,0,120624
2018,asian,Female,1-4,512632
2018,asian,Female,10-14,657790
2018,asian,Female,15-19,656304
2018,asian,Female,20-24,752580
2018,asian,Female,25-29,924966
2018,asian,Female,30-34,941439
2018,asian,Female,35-39,908693
2018,asian,Female,40-44,855678
2018,asian,Female,45-49,806897
2018,asian,Female,5-9,640721
2018,asian,Female,50-54,702583
2018,asian,Female,55-59,642275
2018,asian,Female,60-64,579124
2018,asian,Female,65-69,483335
2018,asian,Female,70-74,335938
2018,asian,Female,75-79,234084
2018,asian,Female,80-84,158792
2018,asian,Female,85+,171866
2018,asian,Male,0,126927
2018,asian,Male,1-4,541477
2018,asian,Male,10-14,669620
2018,asian,Male,15-19,667712
2018,asian,Male,20-24,774093
2018,asian,Male,25-29,902072
2018,asian,Male,30-34,876763
2018,asian,Male,35-39,809057
2018,asian,Male,40-44,756584
2018,asian,Male,45-49,711604
2018,asian,Male,5-9,666304
2018,asian,Male,50-54,616700
2018,asian,Male,55-59,548295
2018,asian,Male,60-64,473585
2018,asian,Male,65-69,383766
2018,asian,Male,70-74,269358
2018,asian,Male,75-79,185307
2018,asian,Male,80-84,116522
2018,asian,Male,85+,100406
2018,black,Female,0,330757
2018,black,Female,1-4,1344949
2018,black,Female,10-14,1674743
2018,black,Female,15-19,1712712
2018,black,Female,20-24,1809741
2018,black,Female,25-29,1912390
2018,black,Female,30-34,1648016
2018,black,Female,35-39,1598289
2018,black,Female,40-44,1457079
2018,black,Female,45-49,1504388
2018,black,Female,5-9,1695066
2018,black,Female,50-54,1511616
2018,black,Female,55-59,1487113
2018,black,Female,60-64,1290511
2018,black,Female,65-69,1015764
2018,black,Female,70-74,694054
2018,black,Female,75-79,481488
2018,black,Female,80-84,333028
2018,black,Female,85+,356668
2018,black,Male,0,345325
2018,black,Male,1-4,1390844
2018,black,Male,10-14,1726618
2018,black,Male,15-19,1771173
2018,black,Male,20-24,1875440
2018,black,Male,25-29,1909220
2018,black,Male,30-34,1555867
2018,black,Male,35-39,1451890
2018,black,Male,40-44,1291768
2018,black,Male,45-49,1330568
2018,black,Male,5-9,1750654
2018,black,Male,50-54,1330111
2018,black,Male,55-59,1282134
2018,black,Male,60-64,1059505
2018,black,Male,65-69,784060
2018,black,Male,70-74,504947
2018,black,Male,75-79,318991
2018,black,Male,80-84,192638
2018,black,Male,85+,153683
2018,latino,Female,0,440062
2018,latino,Female,1-4,1777348
2018,latino,Female,10-14,2243278
2018,latino,Female,15-19,2130463
2018,latino,Female,20-24,2083173
2018,latino,Female,25-29,2021045
2018,latino,Female,30-34,1909754
2018,latino,Female,35-39,1898055
2018,latino,Female,40-44,1792626
2018,latino,Female,45-49,1649865
2018,latino,Female,5-9,2271019
2018,latino,Female,50-54,1440083
2018,latino,Female,55-59,1218855
2018,latino,Female,60-64,977343
2018,latino,Female,65-69,737332
2018,latino,Female,70-74,536780
2018,latino,Female,75-79,375583
2018,latino,Female,80-84,262830
2018,latino,Female,85+,282758
2018,latino,Male,0,459538
2018,latino,Male,1-4,1847614
2018,latino,Male,10-14,2327234
2018,latino,Male,15-19,2224905
2018,latino,Male,20-24,2227563
2018,latino,Male,25-29,2232780
2018,latino,Male,30-34,2124957
2018,latino,Male,35-39,2049645
2018,latino,Male,40-44,1862182
2018,latino,Male,45-49,1695505
2018,latino,Male,5-9,2360484
2018,latino,Male,50-54,1461029
2018,latino,Male,55-59,1185928
2018,latino,Male,60-64,889488
2018,latino,Male,65-69,635728
2018,latino,Male,70-74,429096
2018,latino,Male,75-79,276597
2018,latino,Male,80-84,177454
2018,latino,Male,85+,162683
2018,white,Female,0,995180
2018,white,Female,1-4,4032708
2018,white,Female,10-14,5406736
2018,white,Female,15-19,5645959
